Symbol,Date,Close,Volume,Dayoff
CTG,2019-11-03,17033.0,5490000.0,Yes
FPT,2019-11-03,34827.0,2750000.0,Yes
GAS,2019-11-03,104500.0,401260.0,Yes
GVR,2019-11-03,13900.0,483500.0,Yes
HDB,2019-11-03,11364.0,3940000.0,Yes
HPG,2019-11-03,10019.0,8550000.0,Yes
KDH,2019-11-03,20067.0,790000.0,Yes
MBB,2019-11-03,12206.0,7580000.0,Yes
MSN,2019-11-03,75700.0,1600000.0,Yes
MWG,2019-11-03,40807.0,2410000.0,Yes
NVL,2019-11-03,32822.0,1070000.0,Yes
PDR,2019-11-03,16740.0,791100.0,Yes
PLX,2019-11-03,59400.0,217150.0,Yes
POW,2019-11-03,13550.0,3480000.0,Yes
SAB,2019-11-03,260000.0,20980.0,Yes
SSI,2019-11-03,11711.0,5260000.0,Yes
STB,2019-11-03,10900.0,3150000.0,Yes
TCB,2019-11-03,23750.0,1280000.0,Yes
TPB,2019-11-03,13610.0,295990.0,Yes
VCB,2019-11-03,68192.0,1370000.0,Yes
VHM,2019-11-03,72441.0,3370000.0,Yes
VIB,2019-11-03,10595.0,721840.0,Yes
VIC,2019-11-03,108889.0,842700.0,Yes
VJC,2019-11-03,145500.0,441910.0,Yes
VNM,2019-11-03,106580.0,1160000.0,Yes
VPB,2019-11-03,7963.0,5800000.0,Yes
VRE,2019-11-03,35050.0,9670000.0,Yes
ACB,2019-11-04,12110.0,8000000.0,No
BID,2019-11-04,32297.0,2190000.0,No
BVH,2019-11-04,72993.0,232940.0,No
CTG,2019-11-04,17148.0,7550000.0,No
FPT,2019-11-04,35661.0,9220000.0,No
GAS,2019-11-04,105500.0,499870.0,No
GVR,2019-11-04,13900.0,648580.0,No
HDB,2019-11-04,11442.0,6880000.0,No
HPG,2019-11-04,9951.0,12720000.0,No
KDH,2019-11-04,20530.0,502050.0,No
MBB,2019-11-04,12392.0,13400000.0,No
MSN,2019-11-04,76300.0,890560.0,No
MWG,2019-11-04,41100.0,4260000.0,No
NVL,2019-11-04,32933.0,763910.0,No
PDR,2019-11-04,16740.0,982400.0,No
PLX,2019-11-04,59600.0,415000.0,No
POW,2019-11-04,13750.0,5390000.0,No
SAB,2019-11-04,260000.0,14250.0,No
SSI,2019-11-04,11847.0,5580000.0,No
STB,2019-11-04,10900.0,6500000.0,No
TCB,2019-11-04,24350.0,3950000.0,No
TPB,2019-11-04,13580.0,108860.0,No
VCB,2019-11-04,70649.0,1390000.0,No
VHM,2019-11-04,73050.0,1460000.0,No
VIB,2019-11-04,10655.0,858920.0,No
VIC,2019-11-04,108178.0,348390.0,No
VJC,2019-11-04,145300.0,374520.0,No
VNM,2019-11-04,105694.0,1690000.0,No
VPB,2019-11-04,8148.0,6910000.0,No
VRE,2019-11-04,34900.0,3540000.0,No
ACB,2019-11-05,12110.0,7270000.0,No
BID,2019-11-05,32527.0,1130000.0,No
BVH,2019-11-05,74177.0,365140.0,No
CTG,2019-11-05,17110.0,3430000.0,No
FPT,2019-11-05,35601.0,1970000.0,No
GAS,2019-11-05,107000.0,618060.0,No
GVR,2019-11-05,13900.0,362540.0,No
HDB,2019-11-05,11442.0,3980000.0,No
HPG,2019-11-05,10019.0,11620000.0,No
KDH,2019-11-05,20993.0,782680.0,No
MBB,2019-11-05,12365.0,6040000.0,No
MSN,2019-11-05,76000.0,764730.0,No
MWG,2019-11-05,40937.0,2080000.0,No
NVL,2019-11-05,32544.0,755000.0,No
PDR,2019-11-05,16740.0,685300.0,No
PLX,2019-11-05,59700.0,185570.0,No
POW,2019-11-05,13700.0,2230000.0,No
SAB,2019-11-05,260000.0,13210.0,No
SSI,2019-11-05,11875.0,3610000.0,No
STB,2019-11-05,10950.0,4410000.0,No
TCB,2019-11-05,24750.0,2660000.0,No
TPB,2019-11-05,13671.0,511440.0,No
VCB,2019-11-05,69728.0,786820.0,No
VHM,2019-11-05,74496.0,2390000.0,No
VIB,2019-11-05,10595.0,668160.0,No
VIC,2019-11-05,108000.0,293090.0,No
VJC,2019-11-05,145700.0,507500.0,No
VNM,2019-11-05,104004.0,2250000.0,No
VPB,2019-11-05,8240.0,7670000.0,No
VRE,2019-11-05,35600.0,4240000.0,No
ACB,2019-11-06,12110.0,5090000.0,No
BID,2019-11-06,32297.0,1030000.0,No
BVH,2019-11-06,74078.0,201360.0,No
CTG,2019-11-06,17033.0,4200000.0,No
FPT,2019-11-06,35423.0,2460000.0,No
GAS,2019-11-06,105800.0,350590.0,No
GVR,2019-11-06,14100.0,510540.0,No
HDB,2019-11-06,11287.0,5110000.0,No
HPG,2019-11-06,10065.0,9530000.0,No
KDH,2019-11-06,20877.0,269990.0,No
MBB,2019-11-06,12525.0,20480000.0,No
MSN,2019-11-06,76000.0,537760.0,No
MWG,2019-11-06,40611.0,2029999.0,No
NVL,2019-11-06,32655.0,661630.0,No
PDR,2019-11-06,16804.0,709000.0,No
PLX,2019-11-06,59200.0,103730.0,No
POW,2019-11-06,13600.0,3030000.0,No
SAB,2019-11-06,260000.0,18750.0,No
SSI,2019-11-06,11820.0,2620000.0,No
STB,2019-11-06,11000.0,4059999.0,No
TCB,2019-11-06,24750.0,1670000.0,No
TPB,2019-11-06,13641.0,102880.0,No
VCB,2019-11-06,69881.0,859040.0,No
VHM,2019-11-06,75637.0,2180000.0,No
VIB,2019-11-06,10595.0,1400000.0,No
VIC,2019-11-06,108356.0,582530.0,No
VJC,2019-11-06,143500.0,476860.0,No
VNM,2019-11-06,104728.0,1420000.0,No
VPB,2019-11-06,8203.0,5280000.0,No
VRE,2019-11-06,35150.0,3880000.0,No
ACB,2019-11-07,12110.0,4270000.0,No
BID,2019-11-07,32375.0,1390000.0,No
BVH,2019-11-07,73092.0,192310.0,No
CTG,2019-11-07,16995.0,3820000.0,No
FPT,2019-11-07,35423.0,2280000.0,No
GAS,2019-11-07,106100.0,175980.0,No
GVR,2019-11-07,13900.0,464150.0,No
HDB,2019-11-07,11306.0,4550000.0,No
HPG,2019-11-07,10385.0,27890000.0,No
KDH,2019-11-07,20993.0,536230.0,No
MBB,2019-11-07,12498.0,11310000.0,No
MSN,2019-11-07,76500.0,431590.0,No
MWG,2019-11-07,40840.0,1360000.0,No
NVL,2019-11-07,32321.0,707170.0,No
PDR,2019-11-07,16804.0,949100.0,No
PLX,2019-11-07,58900.0,265630.0,No
POW,2019-11-07,13600.0,1580000.0,No
SAB,2019-11-07,260000.0,34130.0,No
SSI,2019-11-07,12011.0,4980000.0,No
STB,2019-11-07,10900.0,3850000.0,No
TCB,2019-11-07,24800.0,1200000.0,No
TPB,2019-11-07,13641.0,374970.0,No
VCB,2019-11-07,70112.0,460440.0,No
VHM,2019-11-07,75713.0,2710000.0,No
VIB,2019-11-07,10774.0,2620000.0,No
VIC,2019-11-07,107378.0,277580.0,No
VJC,2019-11-07,143200.0,400270.0,No
VNM,2019-11-07,103923.0,1040000.0,No
VPB,2019-11-07,8148.0,3820000.0,No
VRE,2019-11-07,35200.0,3740000.0,No
ACB,2019-11-08,12209.0,7970000.0,No
BID,2019-11-08,32141.0,917970.0,No
BVH,2019-11-08,72599.0,164590.0,No
CTG,2019-11-08,17033.0,2810000.0,No
FPT,2019-11-08,35482.0,1940000.0,No
GAS,2019-11-08,105700.0,224320.0,No
GVR,2019-11-08,14000.0,133070.0,No
HDB,2019-11-08,11500.0,10570000.0,No
HPG,2019-11-08,10385.0,11120000.0,No
KDH,2019-11-08,20839.0,554170.0,No
MBB,2019-11-08,12445.0,13380000.0,No
MSN,2019-11-08,76800.0,586260.0,No
MWG,2019-11-08,40611.0,2380000.0,No
NVL,2019-11-08,32433.0,533340.0,No
PDR,2019-11-08,16997.0,1300000.0,No
PLX,2019-11-08,59000.0,207400.0,No
POW,2019-11-08,13500.0,1540000.0,No
SAB,2019-11-08,260000.0,41090.0,No
SSI,2019-11-08,12011.0,4040000.0,No
STB,2019-11-08,10850.0,2860000.0,No
TCB,2019-11-08,25100.0,4110000.0,No
TPB,2019-11-08,13701.0,803030.0,No
VCB,2019-11-08,70265.0,531470.0,No
VHM,2019-11-08,74952.0,1600000.0,No
VIB,2019-11-08,10714.0,1080000.0,No
VIC,2019-11-08,107111.0,554570.0,No
VJC,2019-11-08,143200.0,389400.0,No
VNM,2019-11-08,104004.0,1430000.0,No
VPB,2019-11-08,8203.0,6020000.0,No
VRE,2019-11-08,34650.0,4070000.0,No
ACB,2019-11-09,12209.0,7970000.0,Yes
BID,2019-11-09,32141.0,917970.0,Yes
BVH,2019-11-09,72599.0,164590.0,Yes
CTG,2019-11-09,17033.0,2810000.0,Yes
FPT,2019-11-09,35482.0,1940000.0,Yes
GAS,2019-11-09,105700.0,224320.0,Yes
GVR,2019-11-09,14000.0,133070.0,Yes
HDB,2019-11-09,11500.0,10570000.0,Yes
HPG,2019-11-09,10385.0,11120000.0,Yes
KDH,2019-11-09,20839.0,554170.0,Yes
MBB,2019-11-09,12445.0,13380000.0,Yes
MSN,2019-11-09,76800.0,586260.0,Yes
MWG,2019-11-09,40611.0,2380000.0,Yes
NVL,2019-11-09,32433.0,533340.0,Yes
PDR,2019-11-09,16997.0,1300000.0,Yes
PLX,2019-11-09,59000.0,207400.0,Yes
POW,2019-11-09,13500.0,1540000.0,Yes
SAB,2019-11-09,260000.0,41090.0,Yes
SSI,2019-11-09,12011.0,4040000.0,Yes
STB,2019-11-09,10850.0,2860000.0,Yes
TCB,2019-11-09,25100.0,4110000.0,Yes
TPB,2019-11-09,13701.0,803030.0,Yes
VCB,2019-11-09,70265.0,531470.0,Yes
VHM,2019-11-09,74952.0,1600000.0,Yes
VIB,2019-11-09,10714.0,1080000.0,Yes
VIC,2019-11-09,107111.0,554570.0,Yes
VJC,2019-11-09,143200.0,389400.0,Yes
VNM,2019-11-09,104004.0,1430000.0,Yes
VPB,2019-11-09,8203.0,6020000.0,Yes
VRE,2019-11-09,34650.0,4070000.0,Yes
ACB,2019-11-10,12209.0,7970000.0,Yes
BID,2019-11-10,32141.0,917970.0,Yes
BVH,2019-11-10,72599.0,164590.0,Yes
CTG,2019-11-10,17033.0,2810000.0,Yes
FPT,2019-11-10,35482.0,1940000.0,Yes
GAS,2019-11-10,105700.0,224320.0,Yes
GVR,2019-11-10,14000.0,133070.0,Yes
HDB,2019-11-10,11500.0,10570000.0,Yes
HPG,2019-11-10,10385.0,11120000.0,Yes
KDH,2019-11-10,20839.0,554170.0,Yes
MBB,2019-11-10,12445.0,13380000.0,Yes
MSN,2019-11-10,76800.0,586260.0,Yes
MWG,2019-11-10,40611.0,2380000.0,Yes
NVL,2019-11-10,32433.0,533340.0,Yes
PDR,2019-11-10,16997.0,1300000.0,Yes
PLX,2019-11-10,59000.0,207400.0,Yes
POW,2019-11-10,13500.0,1540000.0,Yes
SAB,2019-11-10,260000.0,41090.0,Yes
SSI,2019-11-10,12011.0,4040000.0,Yes
STB,2019-11-10,10850.0,2860000.0,Yes
TCB,2019-11-10,25100.0,4110000.0,Yes
TPB,2019-11-10,13701.0,803030.0,Yes
VCB,2019-11-10,70265.0,531470.0,Yes
VHM,2019-11-10,74952.0,1600000.0,Yes
VIB,2019-11-10,10714.0,1080000.0,Yes
VIC,2019-11-10,107111.0,554570.0,Yes
VJC,2019-11-10,143200.0,389400.0,Yes
VNM,2019-11-10,104004.0,1430000.0,Yes
VPB,2019-11-10,8203.0,6020000.0,Yes
VRE,2019-11-10,34650.0,4070000.0,Yes
ACB,2019-11-11,12160.0,3490000.0,No
BID,2019-11-11,32141.0,911140.0,No
BVH,2019-11-11,72599.0,135680.0,No
CTG,2019-11-11,16766.0,5000000.0,No
FPT,2019-11-11,35721.0,3460000.0,No
GAS,2019-11-11,104300.0,279720.0,No
GVR,2019-11-11,13900.0,363090.0,No
HDB,2019-11-11,11481.0,6320000.0,No
HPG,2019-11-11,10431.0,16850000.0,No
KDH,2019-11-11,20684.0,396990.0,No
MBB,2019-11-11,12472.0,25590000.0,No
MSN,2019-11-11,74500.0,1140000.0,No
MWG,2019-11-11,39731.0,3220000.0,No
NVL,2019-11-11,32321.0,428000.0,No
PDR,2019-11-11,16933.0,1170000.0,No
PLX,2019-11-11,59100.0,152130.0,No
POW,2019-11-11,13400.0,2410000.0,No
SAB,2019-11-11,255100.0,21390.0,No
SSI,2019-11-11,11820.0,3050000.0,No
STB,2019-11-11,10800.0,3090000.0,No
TCB,2019-11-11,25150.0,3590000.0,No
TPB,2019-11-11,13701.0,208270.0,No
VCB,2019-11-11,70112.0,540760.0,No
VHM,2019-11-11,75104.0,994710.0,No
VIB,2019-11-11,10595.0,666090.0,No
VIC,2019-11-11,105689.0,316460.0,No
VJC,2019-11-11,142800.0,428170.0,No
VNM,2019-11-11,104084.0,774600.0,No
VPB,2019-11-11,8111.0,4360000.0,No
VRE,2019-11-11,34700.0,2280000.0,No
ACB,2019-11-12,12160.0,3200000.0,No
BID,2019-11-12,32764.0,1890000.0,No
BVH,2019-11-12,72796.0,136550.0,No
CTG,2019-11-12,16804.0,3540000.0,No
FPT,2019-11-12,36316.0,4510000.0,No
GAS,2019-11-12,105000.0,177250.0,No
GVR,2019-11-12,13800.0,130310.0,No
HDB,2019-11-12,11442.0,5220000.0,No
HPG,2019-11-12,10522.0,13800000.0,No
KDH,2019-11-12,20260.0,357440.0,No
MBB,2019-11-12,12392.0,8330000.0,No
MSN,2019-11-12,75000.0,399080.0,No
MWG,2019-11-12,39862.0,1610000.0,No
NVL,2019-11-12,32321.0,578940.0,No
PDR,2019-11-12,16933.0,714300.0,No
PLX,2019-11-12,59600.0,695520.0,No
POW,2019-11-12,13400.0,1770000.0,No
SAB,2019-11-12,255000.0,16160.0,No
SSI,2019-11-12,11793.0,2580000.0,No
STB,2019-11-12,10750.0,1450000.0,No
TCB,2019-11-12,25150.0,1410000.0,No
TPB,2019-11-12,13701.0,269150.0,No
VCB,2019-11-12,70419.0,760270.0,No
VHM,2019-11-12,74420.0,1800000.0,No
VIB,2019-11-12,10655.0,862830.0,No
VIC,2019-11-12,106133.0,178340.0,No
VJC,2019-11-12,143500.0,394890.0,No
VNM,2019-11-12,102635.0,2320000.0,No
VPB,2019-11-12,8018.0,4640000.0,No
VRE,2019-11-12,34700.0,3150000.0,No
ACB,2019-11-13,12307.0,7260000.0,No
BID,2019-11-13,33387.0,2270000.0,No
BVH,2019-11-13,72007.0,194320.0,No
CTG,2019-11-13,16690.0,11360000.0,No
FPT,2019-11-13,36018.0,2120000.0,No
GAS,2019-11-13,105000.0,179700.0,No
GVR,2019-11-13,13900.0,488700.0,No
HDB,2019-11-13,11442.0,5950000.0,No
HPG,2019-11-13,10362.0,13720000.0,No
KDH,2019-11-13,20260.0,270270.0,No
MBB,2019-11-13,12365.0,8750000.0,No
MSN,2019-11-13,74300.0,645910.0,No
MWG,2019-11-13,39080.0,4460000.0,No
NVL,2019-11-13,31821.0,918000.0,No
PDR,2019-11-13,16869.0,949800.0,No
PLX,2019-11-13,59600.0,470780.0,No
POW,2019-11-13,13400.0,1900000.0,No
SAB,2019-11-13,252000.0,46510.0,No
SSI,2019-11-13,11793.0,2190000.0,No
STB,2019-11-13,10800.0,2250000.0,No
TCB,2019-11-13,24750.0,3310000.0,No
TPB,2019-11-13,13671.0,297260.0,No
VCB,2019-11-13,69497.0,901560.0,No
VHM,2019-11-13,73887.0,1700000.0,No
VIB,2019-11-13,10595.0,547350.0,No
VIC,2019-11-13,105778.0,363930.0,No
VJC,2019-11-13,143500.0,433120.0,No
VNM,2019-11-13,101025.0,2350000.0,No
VPB,2019-11-13,7963.0,6360000.0,No
VRE,2019-11-13,34700.0,5590000.0,No
ACB,2019-11-14,12061.0,4650000.0,No
BID,2019-11-14,33075.0,1020000.0,No
BVH,2019-11-14,72500.0,105870.0,No
CTG,2019-11-14,16499.0,2940000.0,No
FPT,2019-11-14,34708.0,7620000.0,No
GAS,2019-11-14,106500.0,645350.0,No
GVR,2019-11-14,13900.0,152880.0,No
HDB,2019-11-14,11248.0,4640000.0,No
HPG,2019-11-14,10362.0,11640000.0,No
KDH,2019-11-14,20221.0,214470.0,No
MBB,2019-11-14,12206.0,13720000.0,No
MSN,2019-11-14,75200.0,477280.0,No
MWG,2019-11-14,38069.0,4690000.0,No
NVL,2019-11-14,32544.0,611730.0,No
PDR,2019-11-14,16869.0,670700.0,No
PLX,2019-11-14,60100.0,467570.0,No
POW,2019-11-14,13400.0,1250000.0,No
SAB,2019-11-14,252000.0,29190.0,No
SSI,2019-11-14,11684.0,2690000.0,No
STB,2019-11-14,10700.0,2040000.0,No
TCB,2019-11-14,24700.0,1790000.0,No
TPB,2019-11-14,13610.0,567900.0,No
VCB,2019-11-14,69805.0,478910.0,No
VHM,2019-11-14,73354.0,1920000.0,No
VIB,2019-11-14,10476.0,740150.0,No
VIC,2019-11-14,106045.0,281360.0,No
VJC,2019-11-14,143400.0,419880.0,No
VNM,2019-11-14,101347.0,834560.0,No
VPB,2019-11-14,7777.0,6140000.0,No
VRE,2019-11-14,35000.0,6500000.0,No
ACB,2019-11-15,12012.0,3360000.0,No
BID,2019-11-15,32686.0,789400.0,No
BVH,2019-11-15,73200.0,118990.0,No
CTG,2019-11-15,16575.0,3250000.0,No
FPT,2019-11-15,34887.0,4080000.0,No
GAS,2019-11-15,108000.0,568170.0,No
GVR,2019-11-15,13800.0,341050.0,No
HDB,2019-11-15,10996.0,6470000.0,No
HPG,2019-11-15,10362.0,7230000.0,No
KDH,2019-11-15,20221.0,150610.0,No
MBB,2019-11-15,12099.0,11210000.0,No
MSN,2019-11-15,74500.0,275160.0,No
MWG,2019-11-15,38623.0,1430000.0,No
NVL,2019-11-15,32544.0,515890.0,No
PDR,2019-11-15,16869.0,1240000.0,No
PLX,2019-11-15,59900.0,253570.0,No
POW,2019-11-15,13450.0,1770000.0,No
SAB,2019-11-15,252000.0,36340.0,No
SSI,2019-11-15,11493.0,2750000.0,No
STB,2019-11-15,10700.0,1610000.0,No
TCB,2019-11-15,24900.0,1360000.0,No
TPB,2019-11-15,13489.0,537780.0,No
VCB,2019-11-15,68883.0,721280.0,No
VHM,2019-11-15,73278.0,1320000.0,No
VIB,2019-11-15,10536.0,708660.0,No
VIC,2019-11-15,106311.0,268210.0,No
VJC,2019-11-15,143300.0,495170.0,No
VNM,2019-11-15,99013.0,2860000.0,No
VPB,2019-11-15,7926.0,3730000.0,No
VRE,2019-11-15,35200.0,6260000.0,No
ACB,2019-11-16,12012.0,3360000.0,Yes
BID,2019-11-16,32686.0,789400.0,Yes
BVH,2019-11-16,73200.0,118990.0,Yes
CTG,2019-11-16,16575.0,3250000.0,Yes
FPT,2019-11-16,34887.0,4080000.0,Yes
GAS,2019-11-16,108000.0,568170.0,Yes
GVR,2019-11-16,13800.0,341050.0,Yes
HDB,2019-11-16,10996.0,6470000.0,Yes
HPG,2019-11-16,10362.0,7230000.0,Yes
KDH,2019-11-16,20221.0,150610.0,Yes
MBB,2019-11-16,12099.0,11210000.0,Yes
MSN,2019-11-16,74500.0,275160.0,Yes
MWG,2019-11-16,38623.0,1430000.0,Yes
NVL,2019-11-16,32544.0,515890.0,Yes
PDR,2019-11-16,16869.0,1240000.0,Yes
PLX,2019-11-16,59900.0,253570.0,Yes
POW,2019-11-16,13450.0,1770000.0,Yes
SAB,2019-11-16,252000.0,36340.0,Yes
SSI,2019-11-16,11493.0,2750000.0,Yes
STB,2019-11-16,10700.0,1610000.0,Yes
TCB,2019-11-16,24900.0,1360000.0,Yes
TPB,2019-11-16,13489.0,537780.0,Yes
VCB,2019-11-16,68883.0,721280.0,Yes
VHM,2019-11-16,73278.0,1320000.0,Yes
VIB,2019-11-16,10536.0,708660.0,Yes
VIC,2019-11-16,106311.0,268210.0,Yes
VJC,2019-11-16,143300.0,495170.0,Yes
VNM,2019-11-16,99013.0,2860000.0,Yes
VPB,2019-11-16,7926.0,3730000.0,Yes
VRE,2019-11-16,35200.0,6260000.0,Yes
ACB,2019-11-17,12012.0,3360000.0,Yes
BID,2019-11-17,32686.0,789400.0,Yes
BVH,2019-11-17,73200.0,118990.0,Yes
CTG,2019-11-17,16575.0,3250000.0,Yes
FPT,2019-11-17,34887.0,4080000.0,Yes
GAS,2019-11-17,108000.0,568170.0,Yes
GVR,2019-11-17,13800.0,341050.0,Yes
HDB,2019-11-17,10996.0,6470000.0,Yes
HPG,2019-11-17,10362.0,7230000.0,Yes
KDH,2019-11-17,20221.0,150610.0,Yes
MBB,2019-11-17,12099.0,11210000.0,Yes
MSN,2019-11-17,74500.0,275160.0,Yes
MWG,2019-11-17,38623.0,1430000.0,Yes
NVL,2019-11-17,32544.0,515890.0,Yes
PDR,2019-11-17,16869.0,1240000.0,Yes
PLX,2019-11-17,59900.0,253570.0,Yes
POW,2019-11-17,13450.0,1770000.0,Yes
SAB,2019-11-17,252000.0,36340.0,Yes
SSI,2019-11-17,11493.0,2750000.0,Yes
STB,2019-11-17,10700.0,1610000.0,Yes
TCB,2019-11-17,24900.0,1360000.0,Yes
TPB,2019-11-17,13489.0,537780.0,Yes
VCB,2019-11-17,68883.0,721280.0,Yes
VHM,2019-11-17,73278.0,1320000.0,Yes
VIB,2019-11-17,10536.0,708660.0,Yes
VIC,2019-11-17,106311.0,268210.0,Yes
VJC,2019-11-17,143300.0,495170.0,Yes
VNM,2019-11-17,99013.0,2860000.0,Yes
VPB,2019-11-17,7926.0,3730000.0,Yes
VRE,2019-11-17,35200.0,6260000.0,Yes
ACB,2019-11-18,11864.0,5610000.0,No
BID,2019-11-18,32141.0,1210000.0,No
BVH,2019-11-18,73000.0,110590.0,No
CTG,2019-11-18,16346.0,7530000.0,No
FPT,2019-11-18,34232.0,4440000.0,No
GAS,2019-11-18,108500.0,505950.0,No
GVR,2019-11-18,13800.0,219540.0,No
HDB,2019-11-18,11132.0,8380000.0,No
HPG,2019-11-18,10477.0,8080000.0,No
KDH,2019-11-18,20106.0,304300.0,No
MBB,2019-11-18,12019.0,7160000.0,No
MSN,2019-11-18,74400.0,222090.0,No
MWG,2019-11-18,38395.0,1030000.0,No
NVL,2019-11-18,32377.0,492410.0,No
PDR,2019-11-18,16804.0,727000.0,No
PLX,2019-11-18,59200.0,205630.0,No
POW,2019-11-18,13650.0,2410000.0,No
SAB,2019-11-18,253000.0,11910.0,No
SSI,2019-11-18,11439.0,1850000.0,No
STB,2019-11-18,10600.0,2210000.0,No
TCB,2019-11-18,24450.0,1330000.0,No
TPB,2019-11-18,13459.0,662250.0,No
VCB,2019-11-18,67270.0,893900.0,No
VHM,2019-11-18,73278.0,1520000.0,No
VIB,2019-11-18,10417.0,2029999.0,No
VIC,2019-11-18,104978.0,301300.0,No
VJC,2019-11-18,143500.0,509230.0,No
VNM,2019-11-18,97242.0,2009999.0,No
VPB,2019-11-18,7851.0,2140000.0,No
VRE,2019-11-18,35200.0,5990000.0,No
ACB,2019-11-19,11913.0,2840000.0,No
BID,2019-11-19,32414.0,850260.0,No
BVH,2019-11-19,72500.0,179930.0,No
CTG,2019-11-19,16422.0,4780000.0,No
FPT,2019-11-19,34708.0,1680000.0,No
GAS,2019-11-19,107500.0,283980.0,No
GVR,2019-11-19,13700.0,189690.0,No
HDB,2019-11-19,11170.0,4640000.0,No
HPG,2019-11-19,10431.0,8780000.0,No
KDH,2019-11-19,20067.0,390950.0,No
MBB,2019-11-19,12099.0,4750000.0,No
MSN,2019-11-19,74000.0,542900.0,No
MWG,2019-11-19,38786.0,891630.0,No
NVL,2019-11-19,32433.0,482520.0,No
PDR,2019-11-19,16804.0,531300.0,No
PLX,2019-11-19,60000.0,219050.0,No
POW,2019-11-19,13750.0,1240000.0,No
SAB,2019-11-19,251000.0,9030.0,No
SSI,2019-11-19,11493.0,1530000.0,No
STB,2019-11-19,10600.0,2330000.0,No
TCB,2019-11-19,24750.0,986340.0,No
TPB,2019-11-19,13550.0,418020.0,No
VCB,2019-11-19,69881.0,671890.0,No
VHM,2019-11-19,73430.0,3000000.0,No
VIB,2019-11-19,10476.0,604120.0,No
VIC,2019-11-19,104089.0,552950.0,No
VJC,2019-11-19,144000.0,583570.0,No
VNM,2019-11-19,100140.0,1290000.0,No
VPB,2019-11-19,7889.0,1840000.0,No
VRE,2019-11-19,35300.0,6520000.0,No
ACB,2019-11-20,11766.0,2760000.0,No
BID,2019-11-20,32336.0,310050.0,No
BVH,2019-11-20,72100.0,118680.0,No
CTG,2019-11-20,16270.0,3760000.0,No
FPT,2019-11-20,33815.0,3640000.0,No
GAS,2019-11-20,105000.0,628880.0,No
GVR,2019-11-20,14000.0,678500.0,No
HDB,2019-11-20,11209.0,4310000.0,No
HPG,2019-11-20,10248.0,14660000.0,No
KDH,2019-11-20,20106.0,193070.0,No
MBB,2019-11-20,12019.0,3920000.0,No
MSN,2019-11-20,73600.0,283120.0,No
MWG,2019-11-20,38167.0,1060000.0,No
NVL,2019-11-20,32488.0,587930.0,No
PDR,2019-11-20,16804.0,528100.0,No
PLX,2019-11-20,59700.0,306300.0,No
POW,2019-11-20,13700.0,1410000.0,No
SAB,2019-11-20,246300.0,15580.0,No
SSI,2019-11-20,11384.0,2110000.0,No
STB,2019-11-20,10400.0,4830000.0,No
TCB,2019-11-20,24400.0,1190000.0,No
TPB,2019-11-20,13519.0,372140.0,No
VCB,2019-11-20,68730.0,658770.0,No
VHM,2019-11-20,73202.0,2610000.0,No
VIB,2019-11-20,10476.0,1250000.0,No
VIC,2019-11-20,103111.0,793590.0,No
VJC,2019-11-20,144900.0,581440.0,No
VNM,2019-11-20,99818.0,1380000.0,No
VPB,2019-11-20,7740.0,3150000.0,No
VRE,2019-11-20,35150.0,6270000.0,No
ACB,2019-11-21,11815.0,3620000.0,No
BID,2019-11-21,32064.0,769320.0,No
BVH,2019-11-21,70500.0,195650.0,No
CTG,2019-11-21,16270.0,6130000.0,No
FPT,2019-11-21,33339.0,5240000.0,No
GAS,2019-11-21,104100.0,390200.0,No
GVR,2019-11-21,14200.0,1120000.0,No
HDB,2019-11-21,11035.0,4410000.0,No
HPG,2019-11-21,10065.0,15800000.0,No
KDH,2019-11-21,20260.0,1110000.0,No
MBB,2019-11-21,11913.0,11740000.0,No
MSN,2019-11-21,71500.0,843260.0,No
MWG,2019-11-21,36994.0,3640000.0,No
NVL,2019-11-21,31709.0,1640000.0,No
PDR,2019-11-21,16740.0,633700.0,No
PLX,2019-11-21,59700.0,130770.0,No
POW,2019-11-21,13700.0,1210000.0,No
SAB,2019-11-21,241000.0,85540.0,No
SSI,2019-11-21,11112.0,3530000.0,No
STB,2019-11-21,10200.0,4300000.0,No
TCB,2019-11-21,23500.0,4050000.0,No
TPB,2019-11-21,13519.0,360300.0,No
VCB,2019-11-21,67194.0,1280000.0,No
VHM,2019-11-21,72517.0,4160000.0,No
VIB,2019-11-21,10417.0,710710.0,No
VIC,2019-11-21,102489.0,1760000.0,No
VJC,2019-11-21,143400.0,602750.0,No
VNM,2019-11-21,98208.0,1670000.0,No
VPB,2019-11-21,7407.0,10160000.0,No
VRE,2019-11-21,35000.0,4130000.0,No
ACB,2019-11-22,11421.0,6830000.0,No
BID,2019-11-22,31285.0,1310000.0,No
BVH,2019-11-22,70900.0,135120.0,No
CTG,2019-11-22,16117.0,5240000.0,No
FPT,2019-11-22,33339.0,2580000.0,No
GAS,2019-11-22,103100.0,409620.0,No
GVR,2019-11-22,14000.0,357630.0,No
HDB,2019-11-22,10783.0,4120000.0,No
HPG,2019-11-22,10111.0,12140000.0,No
KDH,2019-11-22,20260.0,848970.0,No
MBB,2019-11-22,11887.0,9780000.0,No
MSN,2019-11-22,70500.0,797010.0,No
MWG,2019-11-22,36505.0,2620000.0,No
NVL,2019-11-22,31709.0,712940.0,No
PDR,2019-11-22,16675.0,1020000.0,No
PLX,2019-11-22,58400.0,321550.0,No
